,id,title,description,thumbnail,channelTitle,channelId,viewCount,likeCount,dislikeCount,commentCount
29,8ob2oG_lvTA,Tenis Tarihinde Unutulmaz Olaylar ● Top 20,"Tenis Tarihinde Unutulmaz Olaylar ○ Top 20 Venus Williams, Maria Sharapova, Serena Williams, Rafael Nadal, Roger Federer, Andre Agassi, Johanna Konta, Novak Djokovic ve daha fazlası.. İyi...",https://i.ytimg.com/vi/8ob2oG_lvTA/default.jpg,Spor Delisi HD,UCRQMZQ0R561looJMoxPmRoQ,49832988,60214,25451,3288
30,It3Pmu6hYuU,Top 20 WRONG Moments CAUGHT on Twitch TV!,"StreamElements provides all the tools twitch streamers need for free! try us now: https://strms.net/livefails Bot, Overlays, Loyalty Store, Tipping system. All in one free service. Submit...",https://i.ytimg.com/vi/It3Pmu6hYuU/default.jpg,LiveStreamFails,UCVkYmyF6kvVweQbk_0PctZw,4483082,21549,7409,2376
31,G1AfGxTQAWY,"TOP 20 PUNJABI HITS SONGS OF THIS WEEK - JAN 14 ,2018 | LATEST PUNJABI SONGS 2018 | IMM",FOLLOW ME ON SNAPCHAT - LHEER9 || SUBSCRIBE TO MY VLOGS CHANNEL - LUVVLOGS https://www.youtube.com/channel/UC72ByRsDw5dN5ZTP1YS3MSA || SUBSCRIBE TO OUT NEW CHANNEL - |INDIAN MUSIC WORLD|...,https://i.ytimg.com/vi/G1AfGxTQAWY/default.jpg,INDIAN MUSIC MAFIA,UCgzz0SNmlV_slnpzjkfsdQQ,168581,1891,138,61
32,cMXVmWp8Hiw,TOP 20 - NA BALADA - JOVEM PAN - AGOSTO 2017 HD 🍂 Melhores Musicas Eletronicas 2017 Mix,"TOP 20 - NA BALADA - JOVEM PAN - AGOSTO 2017 HD Melhores Musicas Eletronicas 2017 Mix ✪ Watch, Rate, Share, Comentar & Não se esqueça de assinar o meu canal : https://goo.gl/zyK8Ls...",https://i.ytimg.com/vi/cMXVmWp8Hiw/default.jpg,DG Music - Músicas Eletrônicas,UCSaA6mYufDDdMT2b84K8gVg,308576,1603,204,96
33,_40-FPYV67U,TOP 20 SINGLE CHARTS - JANUAR 2018 (+VERLOSUNG),Top 20 Single Charts Januar 2018. ❌ Jetzt KOSTENLOS ABONNIEREN: http://bit.ly/2h6KFzQ ❌ *Einen Monat Alle Songs GRATIS hören: http://amzn.to/2kdAfO2 ❌INSTAGRAM: http://bit.ly/2fttyEI...,https://i.ytimg.com/vi/_40-FPYV67U/default.jpg,TopGermanCharts,UCVX1ZYSGMrUdUcsL83s9NKg,27681,575,19,451
34,RwiA2UdU24Y,Las Canciones Mas Escuchadas en Spotify 2016 & 2017 || Top 20 Especial Mix,"Recopilación 2016 Mejores Canciones Vol.1 ♪ ♫ ♩ ♬ -----------TOP # 20 PARTY---------- SoundMix Dj【ツ】Top Recopilación De Los Temas Mas Escuchados A Lo Largo Del 2016, Basado...",https://i.ytimg.com/vi/RwiA2UdU24Y/default.jpg,SoundMix Dj【ツ】HD,UC3t8VzN8aICGfFmOSVTeBmQ,1269292,5949,537,148
35,8ERXJP7CzCo,Top 20 Songs of Vexento 2017 - Best Of Vexento,Top 20 Songs of Vexento 2017 - Best Of Vexento ☞ Follow Magic NCS : Facebook → https://goo.gl/fWA96C Subscribe → https://goo.gl/IAgUeH ☞ Follow Vexento Twitter → https://twitter....,https://i.ytimg.com/vi/8ERXJP7CzCo/default.jpg,Magic NCS,UCoDZIZuadPBixSPFR7jAq2A,371650,5523,129,446
36,7RbihU_-Tds,"Top 20 Songs This Week Worldwide (January 20, 2018)","Please Like and Subscribe (Top 20 Dance Songs - Friday) - The top 20 dance/edm songs based on streaming data, sales data, and airplay data worldwide. (Top 20 Songs - Friday or Saturday)...",https://i.ytimg.com/vi/7RbihU_-Tds/default.jpg,Top Music Charts,UClyeidZUvzsL7jvQ_1Xbegg,1707,37,2,3
37,OxSZBk7D0hU,Top 20 Pokemon That Exist in Real Life,"The Pokémon franchise is an undisputed worldwide phenomenon. While we have the creators to thank for their inventiveness, did you know that most of the characters were based in actual living...",https://i.ytimg.com/vi/OxSZBk7D0hU/default.jpg,Be Amazed,UCkQO3QsgTpNTsOw6ujimT5Q,1406109,11791,1283,2172
38,p_RhUmD8enk,TOP 20 SINGLE CHARTS - DEZEMBER 2017,Top 20 Single Charts Dezember 2017. ❌ Jetzt KOSTENLOS ABONNIEREN: http://bit.ly/2h6KFzQ ❌ *Einen Monat Alle Songs GRATIS hören: http://amzn.to/2kdAfO2 ❌INSTAGRAM: http://bit.ly/2fttyEI...,https://i.ytimg.com/vi/p_RhUmD8enk/default.jpg,TopGermanCharts,UCVX1ZYSGMrUdUcsL83s9NKg,68507,758,33,73
39,wNCwGt7SKPM,BIKMADAN DİNLENECEK TOP 20 YABANCI ŞARKILAR PART 13,"BIKMADAN DİNLENECEK TOP 20 YABANCI ŞARKILAR PART 13 Claw Music kanalından merhaba, bugün sizlere ''Bıkmadan Dinlenecek Top 20 Yabancı Şarkılar'' listesinin 13.partını derledim. ABONE...",https://i.ytimg.com/vi/wNCwGt7SKPM/default.jpg,Claw Music,UCxIu_pM5sAI53lQPKVzaijg,20687,305,38,140
40,Bw-UyhcVbZg,TOP 20 Bài Hát Nhạc Trẻ Hay Nhất 2017 - Những Ca Khúc Nhạc Trẻ Hay Nhất 2017,Theo dõi Fanpage trên facebook: https://www.facebook.com/nhacvova * Đăng ký kênh youtube của Vova: https://goo.gl/p5wUPd Đây là Kênh Youtube chính thức của Công Ty Cổ...,https://i.ytimg.com/vi/Bw-UyhcVbZg/default.jpg,VÔ VA,UC2X8usn1wtK85YcykPBQXwA,305576,607,88,28
41,6U-o0uCTUdM,TOP 20 SINGLE CHARTS - 7. NOVEMBER 2017,Top 20 Single Charts November 2017. ❌ Jetzt KOSTENLOS ABONNIEREN: http://bit.ly/2h6KFzQ ❌ *Einen Monat Alle Songs GRATIS hören: http://amzn.to/2kdAfO2 ❌INSTAGRAM: http://bit.ly/2fttyEI...,https://i.ytimg.com/vi/6U-o0uCTUdM/default.jpg,TopGermanCharts,UCVX1ZYSGMrUdUcsL83s9NKg,45423,634,27,62
42,J7nKv5BdOpg,TOP 20 - As Mais Tocadas de 2017 - Melhores Músicas Para Ouvir Jogando Jogos,Não se esqueça de gostar e compartilhar se você gosta! ✪ INSCREVA-SE PARA MAIS VÍDEOS: https://goo.gl/9iEQNa ------------------------- © Segue Sun Music Youtube → https://goo.gl/9iEQN...,https://i.ytimg.com/vi/J7nKv5BdOpg/default.jpg,Sun Music,UC25DgK0nXa7ERapouwZzK8g,1137726,14453,627,783
43,NqnlTKVlNRk,Top 20 songs of Alan Walker 2017 - Alan Walker Mega Mix,Top 20 songs of Alan Walker 2017 - Alan Walker Mega Mix New Alan Walker Mix Track list : 01 Alan Walker - The Spectre 02 Alan Walker - Fade 03 Alan Walker - New Heart 04 Alan Walker - Big...,https://i.ytimg.com/vi/NqnlTKVlNRk/default.jpg,Magic NCS,UCoDZIZuadPBixSPFR7jAq2A,684201,7367,354,458
44,8cZp4Xun1xc,TOP 20 GOSPEL MAIS TOCADAS,Clique em MOSTRAR MAIS para ver os nomes dos louvores. VÍDEO NOVO NO CANAL 06/10/2016 CLIQUE NO LINK E ASSISTA https://www.youtube.com/watch?v=HQFDUgeFcK4 Instagram @canalkfilgueiras E-mail:...,https://i.ytimg.com/vi/8cZp4Xun1xc/default.jpg,Kelly Filgueiras,UCnnkBD428ND8mz3zhhBjXKg,53837765,271034,35164,16000
45,Vv1oMPWS6gU,Khabar 20-20: Know top 20 news of the day | जानिए दिन की 20 बड़ी खबरें,Know top 20 news of the day | जानिए दिन की 20 बड़ी खबरें Watch the video to know to national- international news of the day. About Channel: Zee News is...,https://i.ytimg.com/vi/Vv1oMPWS6gU/default.jpg,Zee News,UCIvaYmXn910QMdemBG3v1pQ,2489,66,3,11
46,Fy3cJ03vDQk,Top 20 countdown | مجانين على عجل,mbc action .. مدبلج.,https://i.ytimg.com/vi/Fy3cJ03vDQk/default.jpg,launezma,UCtB6FvuK8puFGEt6v8wJAhw,708642,4454,404,188
